107;168;Adressatin und Empfängerin der vorliegenden Urkunde;False;;;;;Empfänger;;;;Adressat;;;;;;;;;;;
108;169;als Abt von St-Germain-l'Auxerrois Vorsteher einer der durch die vorliegende Schenkung begünstigten Kirchen;True;;;;;;;;;;;;;;;;;;;;
109;170;als Bischof von Paris Vorsteher einer der durch die vorliegende Schenkung begünstigten Kirchen;True;;;;;;;;;;;;;;;;;;;;
110;171;Als rector Rätiens fungierender Bischof von Chur (Urkundenempfänger);False;;;;;Empfänger;;;;;;;;;;;;;;;
111;172;Ambasciator (Auflösung der tironischen Noten);False;;;;;;;;;;Ambasciator;;;;;;;;;;
112;173;ancilla Sigebertis de Trepallo per praeceptum regis;True;;;;;;;;;;;;;;;;;;;;
113;174;Angebliche Unterfertigung des in der Inscriptio genannten 'dux';True;;;;;;;;;;;;;;;;;;;;
114;175;Anrainer;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
115;176;Anrainer der durch die vorliegende Urkunde verkauften Hofstätte in der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
116;177;Anrainer der durch die vorliegende Urkunde verkauften Hofstätte zu Dromersheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
117;178;Anrainer der durch die vorliegende Urkunde verschenkten Hofstatt in der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
118;179;Anrainer der durch die vorliegende Urkunde verschenkten Hofstatt zu Roxheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
119;180;Anrainer der durch die vorliegende Urkunde verschenkten Hofstätte;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
120;181;Anrainer der durch die vorliegende Urkunde verschenkten Hofstätte in der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
121;182;Anrainer der durch die vorliegende Urkunde verschenkten Hofstätte in der Straßburger Neustadt;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
122;183;Anrainer der durch die vorliegende Urkunde verschenkten Hofstätte samt Weinberg zu Roxheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
123;184;Anrainer der innerhalb der Mainzer Mauern gelegenen Hofstatt, die durch die vorliegende Urkunde verkauft wird;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
124;185;Anrainer des durch die vorliegende Urkunde dem Kloster Fulda geschenkten Weingartens zu Schwabenheim (Schwabenheimer Hof);False;;Besitznachbar;;;;;;;;;;;;;;;;;;
125;186;Anrainer des durch die vorliegende Urkunde verschenkten Gartens in der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
126;187;Anrainer des durch die vorliegende Urkunde verschenkten Grundstücks zu Roxheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
127;188;Anrainer des durch die vorliegende Urkunde verschenkten Herrenhofes zu Wackernheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
128;189;Anrainer des durch die vorliegende Urkunde verschenkten Weingartens in der Mark Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
129;190;Anrainer des durch die vorliegende Urkunde verschenkten Weingartens in der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
130;191;Anrainer des durch die vorliegende Urkunde verschenkten Weingartens zu Bodenheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
131;192;Anrainer des durch die vorliegende Urkunde verschenkten Weingartens zu Laubenheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
132;193;Anrainer des durch die vorliegende Urkunde verschenkten Weingartens zu Mommenheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
133;194;Anrainer des durch die vorliegende Urkunde verschenkten Weingartens zu Wackernheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
134;195;Anrainer des durch die vorliegende Urkunde verschenkten Weingartens zu Zornheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
135;196;Anrainer des geschenkten Besitzes zu Bingen;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
136;197;Anrainer des Weingartens zu Dienheim, der durch die vorliegende Urkunde dem Kloster Fulda geschenkt wird;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
137;198;Anrainer des Weingartens zu Wackernheim, der durch die vorliegende Urkunde dem Kloster Fulda geschenkt wird;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
138;199;Anrainer einer der durch die vorliegende Urkunde verschenkten Hofstätten zu Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
139;200;Anrainer einer durch die vorliegende Urkunde dem Kloster Fulda übertragenen Hofstätte in der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
140;201;Anrainer einer durch die vorliegende Urkunde verschenkten Hofstatt in der Mark Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
141;202;Anrainer einer durch die vorliegende Urkunde verschenkten Hofstatt in Uelversheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
142;203;Anrainer einer durch die vorliegende Urkunde verschenkten Hofstatt zu Bodenheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
143;204;Anrainer einer durch die vorliegende Urkunde verschenkten Hofstätte in Dalheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
144;205;Anrainer einer durch die vorliegende Urkunde verschenkten Hofstätte in der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
145;206;Anrainer einer durch die vorliegende Urkunde verschenkten Hofstätte in Dienheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
146;207;Anrainer einer durch die vorliegende Urkunde verschenkten Hofstätte in Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
147;208;Anrainer einer durch die vorliegende Urkunde verschenkten Hofstätte zu Sulzheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
148;209;Anrainer eines der beiden durch die vorliegende Urkunde verschenkten Weingärten zu Wackernheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
149;210;Anrainer eines der beiden Weingärten zu Wackernheim, die durch die vorliegende Urkunde dem Kloster Fulda geschenkt werden;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
150;211;Anrainer eines der durch die vorliegende Urkunde verschenkten Weingartens in Bretzenheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
151;212;Anrainer eines durch die vorliegende Urkunde dem Kloster Fulda geschenkten Weingartens in Bodenheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
152;213;Anrainer eines durch die vorliegende Urkunde dem Kloster Fulda geschenkten Weingartens zu Roxheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
153;214;Anrainer eines durch die vorliegende Urkunde dem Kloster Fulda übertragenen Weinbergs in der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
154;215;Anrainer eines durch die vorliegende Urkunde verschenkten Weingartens;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
155;216;Anrainer eines durch die vorliegende Urkunde verschenkten Weingartens in Bretzenheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
156;217;Anrainer eines durch die vorliegende Urkunde verschenkten Weingartens in der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
157;218;Anrainer eines durch die vorliegende Urkunde verschenkten Weingartens in Dienheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
158;219;Anrainer eines durch die vorliegende Urkunde verschenkten Weingartens in Sulzheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
159;220;Anrainer eines durch die vorliegende Urkunde verschenkten Weingartens in Uelversheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
160;221;Anrainer eines durch die vorliegende Urkunde verschenkten Weingartens zu Bingen;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
161;222;Anrainer eines durch die vorliegende Urkunde verschenkten Weingartens zu Bodenheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
162;223;Anrainer eines durch die vorliegende Urkunde verschenkten Weingartens zu Pfeddersheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
163;224;Anrainer eines durch die vorliegende Urkunde verschenkten Weingartens zu Sulzheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
164;225;Anrainer jenes Weingartens zu Bretzenheim, der durch die vorliegende Urkunde verkauft wird;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
165;226;Anrainerin der durch die vorliegende Urkunde verschenkten Hofstatt in der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
166;227;Anrainerin der durch die vorliegende Urkunde verschenkten Hofstätte in der Straßburger Neustadt;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
167;228;Anrainerin des durch die vorliegende Urkunde verschenkten Ackerlandes zu Bretzenheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
168;229;Anrainerin des durch die vorliegende Urkunde verschenkten Weingartens in der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
169;230;Anrainerin des durch die vorliegende Urkunde verschenkten Weingartens zu Zornheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
170;231;Anrainerin einer der durch die vorliegende Urkunde verschenkten Hofstätten zu Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
171;232;Anrainerin einer durch die vorliegende Urkunde verschenkten Hofstatt in der Mark Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
172;233;Anrainerin einer durch die vorliegende Urkunde verschenkten Hofstatt in Uelversheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
173;234;Anrainerin einer durch die vorliegende Urkunde verschenkten Hofstätte in der Mark Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
174;235;Anrainerin einer durch die vorliegende Urkunde verschenkten Hofstätte in der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
175;236;Anrainerin eines der durch die vorliegende Urkunde verschenkten Weingartens in Bretzenheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
176;237;Anrainerin eines der durch die vorliegende Urkunde verschenkten Weingartens vor den Mauern der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
177;238;Anrainerin eines durch die vorliegende Urkunde verschenkten Weinbergs in der Mark Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
178;239;Anrainerin eines durch die vorliegende Urkunde verschenkten Weinbergs in der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
179;240;Anrainerin eines durch die vorliegende Urkunde verschenkten Weinbergs vor den Mauern der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
180;241;Anrainerin eines durch die vorliegende Urkunde verschenkten Weinbergs zu Bretzenheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
181;242;Anrainerin eines durch die vorliegende Urkunde verschenkten Weingartens;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
182;243;Anrainerin eines durch die vorliegende Urkunde verschenkten Weingartens in Bretzenheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
183;244;Anrainerin eines durch die vorliegende Urkunde verschenkten Weingartens in der Stadt Mainz;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
184;245;Anrainerin eines durch die vorliegende Urkunde verschenkten Weingartens in Dienheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
185;246;Anrainerin eines durch die vorliegende Urkunde verschenkten Weingartens zu Bodenheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
186;247;Anrainerin eines durch die vorliegende Urkunde verschenkten Weingartens zu Pfeddersheim;False;;Besitznachbar;;;;;;;;;;;;;;;;;;
187;248;Antragsteller/Gelobender/Schenkender;True;;;;;;;;;;;;;;;;;;;;
188;249;Antwortender;True;;;;;;;;;;;;;;;;;;;;
189;250;Archidiakon von St-Vanne in Verdun (Urkundenempfänger);False;;;;;Empfänger;;;;;;;;;;;;;;;
190;251;Auflösung der tironischen Noten;True;;;;;;;;;;;;;;;;;;;;
191;252;Auflösung der tironischen Noten (Notar Abt Fulrads von St-Denis, der die vorliegende Empfängerausfertigung mundiert);False;;;;;Empfänger;;;;;;;;;Notar;;;;;;
192;253;Auftraggeber;True;;;;;;;;;;;;;;;;;;;;
193;254;Auftraggeber der Schenkung;True;;;;;;;;;;;;;;;;;;;;
194;255;Auftraggeber der Urkunde;True;;;;;;;;;;;;;;;;;;;;
195;256;Auftraggeber, Verkäufer;True;;;;;;;;;;;;;;;;;;;;
196;257;Auftraggeberin, Käuferin;False;;;;;;Käufer;;;;;;;;;;;;;;
197;260;Aussteller(in);False;Aussteller;;;;;;;;;;;;;;;;;;;
198;274;Aussteller der vorliegenden Urkunde  (Subscriptio);False;Aussteller;;;;;;;;;;;;;;;;;;;
199;275;Aussteller der vorliegenden Urkunde (Abt des Klosters Echternach);False;Aussteller;;;;;;;;;;;;;;;;;;;
200;276;Aussteller der vorliegenden Urkunde (Adresszeile);False;Aussteller;;;;;;;;;;;;;;;;;;;
201;277;Aussteller der vorliegenden Urkunde (Grundherr, der anläßlich seines Eintritts als Mönch in die Prümer Klostergemeinschaft der Abtei reichen Grundbesitz in den Gauen Le Mans, Rennes und Angers überträgt);False;Aussteller;;;;;;;;;;;;;;;;;;;
202;278;Aussteller der vorliegenden Urkunde (interpolierte Intitulatio);False;Aussteller;;;;;;;;;;;;;;;;;;;
203;279;Aussteller der vorliegenden Urkunde (Intitulatio);False;Aussteller;;;;;;;;;;;;;;;;;;;
204;280;Aussteller der vorliegenden Urkunde (prekarischer Vorbehalt);False;Aussteller;;;;;;;;;;;;;;;;;;;
205;281;Aussteller der vorliegenden Urkunde (Subscriptio);False;Aussteller;;;;;;;;;;;;;;;;;;;
206;282;Aussteller der vorliegenden Urkunde (Subskriptio);False;Aussteller;;;;;;;;;;;;;;;;;;;
207;283;Aussteller der vorliegenden Urkunde (Unterfertigung per Monogramm);False;Aussteller;;;;;;;;;;;;;;;;;;;
208;284;Aussteller der vorliegenden Urkunde (Unterfertigung);False;Aussteller;;;;;;;;;;;;;;;;;;;
209;285;Aussteller der vorliegenden Urkunde (Vorbehalt der Benefizialleihe);False;Aussteller;;;;;;;;;;;;;;;;;;;
210;286;Aussteller der vorliegenden Urkunde, für dessen Seelenheil die Schenkung erfolgt;False;Aussteller;;;;;;;;;;;;;;;;;;;
211;287;Aussteller der vorliegenden Urkunde.;False;Aussteller;;;;;;;;;;;;;;;;;;;
212;288;Aussteller der Vorurkunde (D Karol. 6);False;Aussteller;;;;;;;;;;;;;;;;;;;
213;289;Aussteller des vorliegeden Placitums (Intitulatio);False;Aussteller;;;;;;;;;;;;;;;;;;;
214;290;Aussteller des vorliegenden Placitums;False;Aussteller;;;;;;;;;;;;;;;;;;;
215;291;Aussteller des vorliegenden Placitums (Intitulatio);False;Aussteller;;;;;;;;;;;;;;;;;;;
216;292;Aussteller des vorliegenden Privilegs;False;Aussteller;;;;;;;;;;;;;;;;;;;
217;293;Aussteller des vorliegenden Privilegs (Intitulatio);False;Aussteller;;;;;;;;;;;;;;;;;;;
218;294;Aussteller des vorliegenden Privilegs (Subscriptio);False;Aussteller;;;;;;;;;;;;;;;;;;;
219;295;Aussteller des vorliegenden Präzeptes;False;Aussteller;;;;;;;;;;;;;;;;;;;
220;296;Aussteller des vorliegenden Präzeptes (Intitulatio);False;Aussteller;;;;;;;;;;;;;;;;;;;
221;297;Aussteller des vorliegenden Präzeptes (Subscriptio);False;Aussteller;;;;;;;;;;;;;;;;;;;
222;298;Aussteller des vorliegenden Präzeptes (Unterfertigung per Monogramm);False;Aussteller;;;;;;;;;;;;;;;;;;;
223;299;Aussteller des vorliegenden Präzepts (Intitulatio);False;Aussteller;;;;;;;;;;;;;;;;;;;
224;300;Aussteller des vorliegenden Präzepts (Subscriptio);False;Aussteller;;;;;;;;;;;;;;;;;;;
225;301;Aussteller des vorliegenden Präzepts (Subscriptio).;False;Aussteller;;;;;;;;;;;;;;;;;;;
226;302;Aussteller des Übertragungsbriefes, Verkäufer;False;Aussteller;;;;;;;;;;;;;;;;;;;
